"Head X","Head Y","Head Z","Neck X","Neck Y","Neck Z","SpineShoulder X","SpineShoulder Y","SpineShoulder Z","SpineMid X","SpineMid Y","SpineMid Z","SpineBase X","SpineBase Y","SpineBase Z","ShoulderLeft X","ShoulderLeft Y","ShoulderLeft Z","ShoulderRight X","ShoulderRight Y","ShoulderRight Z","ElbowLeft X","ElbowLeft Y","ElbowLeft Z","ElbowRight X","ElbowRight Y","ElbowRight Z","WristLeft X","WristLeft Y","WristLeft Z","WristRight X","WristRight Y","WristRight Z","HipLeft X","HipLeft Y","HipLeft Z","HipRight X","HipRight Y","HipRight Z","KneeLeft X","KneeLeft Y","KneeLeft Z","KneeRight X","KneeRight Y","KneeRight Z","AnkleLeft X","AnkleLeft Y","AnkleLeft Z","AnkleRight X","AnkleRight Y","AnkleRight Z","Timestamp"
"-0.1127","0.2428","2.9615","-0.1495","0.0803","2.9342","-0.1495","0.0803","2.9342","-0.1353","-0.0175","2.8454","-0.1175","-0.3175","2.6965","-0.3205","0.0716","2.9068","0.0389","0.0995","2.9356","-0.3865","-0.1691","2.8637","0.1162","-0.1672","2.8315","-0.2958","-0.2995","2.6830","0.0189","-0.2981","2.6710","-0.2130","-0.3242","2.7178","-0.0221","-0.3110","2.6781","-0.2565","-0.4656","2.4638","0.0483","-0.4632","2.4870","-0.2409","-0.8815","2.5392","-0.0132","-0.8086","2.5103","00:28:50.228 AM"
"-0.0922","0.2484","2.9614","-0.1496","0.0803","2.9348","-0.1496","0.0803","2.9348","-0.1356","-0.0175","2.8459","-0.1175","-0.3176","2.6971","-0.3208","0.0717","2.9098","0.0389","0.0994","2.9350","-0.3862","-0.1689","2.8614","0.1162","-0.1672","2.8312","-0.2957","-0.2994","2.6822","0.0189","-0.2981","2.6712","-0.2129","-0.3243","2.7181","-0.0221","-0.3109","2.6776","-0.2565","-0.4656","2.4642","0.0483","-0.4633","2.4870","-0.2406","-0.8817","2.5368","-0.0132","-0.8089","2.5078","00:28:50.278 AM"
"-0.0931","0.2515","2.9604","-0.1496","0.0803","2.9353","-0.1496","0.0803","2.9353","-0.1355","-0.0175","2.8468","-0.1175","-0.3176","2.6957","-0.3209","0.0716","2.9115","0.0389","0.0994","2.9350","-0.3862","-0.1688","2.8613","0.1161","-0.1672","2.8303","-0.2958","-0.3005","2.6825","0.0189","-0.2982","2.6718","-0.2129","-0.3243","2.7159","-0.0221","-0.3109","2.6743","-0.2565","-0.4657","2.4646","0.0482","-0.4622","2.4823","-0.2401","-0.8821","2.5350","-0.0132","-0.8041","2.5060","00:28:50.294 AM"
"-0.0921","0.2515","2.9595","-0.1461","0.0803","2.9358","-0.1461","0.0803","2.9358","-0.1324","-0.0175","2.8471","-0.1175","-0.3175","2.6956","-0.3185","0.0717","2.9145","0.0389","0.0995","2.9353","-0.3860","-0.1690","2.8604","0.1161","-0.1671","2.8295","-0.2954","-0.3007","2.6794","0.0189","-0.2982","2.6718","-0.2128","-0.3242","2.7160","-0.0221","-0.3109","2.6739","-0.2566","-0.4658","2.4645","0.0482","-0.4615","2.4816","-0.2399","-0.8820","2.5325","-0.0132","-0.8028","2.5043","00:28:50.329 AM"
"-0.0786","0.2573","2.9597","-0.1409","0.0803","2.9366","-0.1409","0.0803","2.9366","-0.1319","-0.0178","2.8487","-0.1161","-0.3186","2.6981","-0.3157","0.0716","2.9166","0.0389","0.0995","2.9368","-0.3866","-0.1690","2.8646","0.1161","-0.1672","2.8295","-0.2950","-0.3027","2.6755","0.0189","-0.2982","2.6720","-0.2130","-0.3261","2.7168","-0.0167","-0.3110","2.6712","-0.2566","-0.4659","2.4648","0.0482","-0.4616","2.4820","-0.2402","-0.8803","2.5341","-0.0132","-0.7964","2.4964","00:28:50.344 AM"
"-0.0764","0.2583","2.9574","-0.1409","0.0804","2.9372","-0.1409","0.0804","2.9372","-0.1307","-0.0179","2.8487","-0.1162","-0.3188","2.6943","-0.3140","0.0717","2.9148","0.0389","0.0995","2.9380","-0.3866","-0.1693","2.8646","0.1160","-0.1673","2.8274","-0.2950","-0.3058","2.6694","0.0189","-0.2985","2.6743","-0.2131","-0.3275","2.7168","-0.0167","-0.3111","2.6712","-0.2565","-0.4657","2.4638","0.0482","-0.4616","2.4828","-0.2395","-0.8803","2.5303","-0.0132","-0.7962","2.4964","00:28:50.378 AM"
"-0.0749","0.2596","2.9567","-0.1409","0.0804","2.9372","-0.1409","0.0804","2.9372","-0.1307","-0.0179","2.8481","-0.1151","-0.3191","2.6929","-0.3124","0.0717","2.9148","0.0389","0.0995","2.9372","-0.3869","-0.1694","2.8666","0.1160","-0.1668","2.8277","-0.2947","-0.3058","2.6662","0.0189","-0.2985","2.6747","-0.2131","-0.3283","2.7167","-0.0140","-0.3112","2.6687","-0.2565","-0.4659","2.4648","0.0482","-0.4612","2.4810","-0.2392","-0.8788","2.5237","-0.0132","-0.7963","2.4968","00:28:50.411 AM"
"-0.0751","0.2619","2.9550","-0.1408","0.0804","2.9375","-0.1408","0.0804","2.9375","-0.1303","-0.0185","2.8481","-0.1139","-0.3200","2.6914","-0.3120","0.0717","2.9138","0.0389","0.0995","2.9378","-0.3871","-0.1695","2.8682","0.1161","-0.1668","2.8293","-0.2943","-0.3058","2.6658","0.0189","-0.2985","2.6747","-0.2126","-0.3287","2.7138","-0.0140","-0.3113","2.6683","-0.2565","-0.4657","2.4640","0.0482","-0.4613","2.4827","-0.2392","-0.8768","2.5211","-0.0132","-0.7963","2.4964","00:28:50.444 AM"
"-0.0741","0.2632","2.9538","-0.1407","0.0803","2.9346","-0.1407","0.0803","2.9346","-0.1296","-0.0191","2.8439","-0.1132","-0.3242","2.6908","-0.3122","0.0717","2.9154","0.0389","0.0995","2.9380","-0.3875","-0.1697","2.8714","0.1161","-0.1581","2.8290","-0.3021","-0.3057","2.6668","0.0189","-0.2986","2.6751","-0.2125","-0.3319","2.7120","-0.0140","-0.3159","2.6683","-0.2564","-0.4658","2.4630","0.0481","-0.4610","2.4790","-0.2388","-0.8756","2.5203","-0.0132","-0.7964","2.4960","00:28:50.479 AM"
"-0.0742","0.2678","2.9536","-0.1407","0.0802","2.9330","-0.1407","0.0802","2.9330","-0.1296","-0.0192","2.8436","-0.1131","-0.3255","2.6905","-0.3158","0.0717","2.9133","0.0389","0.0995","2.9367","-0.3874","-0.1695","2.8708","0.1161","-0.1581","2.8294","-0.3024","-0.3057","2.6668","0.0189","-0.2986","2.6750","-0.2122","-0.3315","2.7117","-0.0139","-0.3189","2.6671","-0.2564","-0.4659","2.4633","0.0481","-0.4602","2.4768","-0.2397","-0.8804","2.5208","-0.0132","-0.7966","2.4960","00:28:50.511 AM"
"-0.0743","0.2714","2.9542","-0.1406","0.0802","2.9318","-0.1406","0.0802","2.9318","-0.1296","-0.0192","2.8432","-0.1136","-0.3248","2.6892","-0.3121","0.0717","2.9133","0.0388","0.0994","2.9330","-0.3874","-0.1695","2.8708","0.1161","-0.1582","2.8293","-0.3024","-0.3056","2.6655","0.0189","-0.2984","2.6737","-0.2133","-0.3320","2.7112","-0.0139","-0.3189","2.6657","-0.2564","-0.4659","2.4633","0.0481","-0.4602","2.4767","-0.2399","-0.8837","2.5238","-0.0132","-0.7968","2.4970","00:28:50.544 AM"
"-0.0740","0.2720","2.9543","-0.1406","0.0802","2.9312","-0.1406","0.0802","2.9312","-0.1302","-0.0191","2.8422","-0.1138","-0.3243","2.6892","-0.3168","0.0717","2.9128","0.0388","0.0993","2.9316","-0.3873","-0.1696","2.8696","0.1160","-0.1582","2.8272","-0.3025","-0.3012","2.6692","0.0189","-0.2981","2.6710","-0.2132","-0.3321","2.7112","-0.0140","-0.3145","2.6655","-0.2563","-0.4685","2.4622","0.0481","-0.4602","2.4767","-0.2391","-0.8779","2.5235","-0.0132","-0.7972","2.5005","00:28:50.577 AM"
"-0.0741","0.2726","2.9545","-0.1406","0.0802","2.9305","-0.1406","0.0802","2.9305","-0.1310","-0.0190","2.8420","-0.1137","-0.3243","2.6918","-0.3167","0.0717","2.9138","0.0388","0.0993","2.9315","-0.3879","-0.1698","2.8740","0.1161","-0.1626","2.8286","-0.3027","-0.2982","2.6712","0.0189","-0.2983","2.6680","-0.2129","-0.3326","2.7113","-0.0139","-0.3145","2.6649","-0.2562","-0.4670","2.4620","0.0481","-0.4603","2.4770","-0.2393","-0.8833","2.5404","-0.0132","-0.7978","2.4996","00:28:50.611 AM"
"-0.0747","0.2709","2.9549","-0.1406","0.0802","2.9308","-0.1406","0.0802","2.9308","-0.1310","-0.0190","2.8418","-0.1137","-0.3243","2.6918","-0.3166","0.0717","2.9122","0.0388","0.0994","2.9330","-0.3888","-0.1699","2.8810","0.1160","-0.1626","2.8282","-0.3028","-0.2982","2.6726","0.0189","-0.2983","2.6664","-0.2129","-0.3326","2.7173","-0.0139","-0.3152","2.6649","-0.2561","-0.4669","2.4607","0.0481","-0.4606","2.4770","-0.2413","-0.8906","2.5598","-0.0132","-0.7980","2.5013","00:28:50.644 AM"
"-0.0742","0.2726","2.9548","-0.1449","0.0802","2.9302","-0.1449","0.0802","2.9302","-0.1331","-0.0191","2.8414","-0.1150","-0.3233","2.6930","-0.3214","0.0717","2.9120","0.0388","0.0993","2.9317","-0.3892","-0.1700","2.8840","0.1160","-0.1667","2.8272","-0.3030","-0.2983","2.6726","0.0188","-0.2981","2.6647","-0.2126","-0.3321","2.7139","-0.0139","-0.3149","2.6677","-0.2562","-0.4661","2.4619","0.0481","-0.4611","2.4778","-0.2409","-0.8895","2.5598","-0.0132","-0.7983","2.5010","00:28:50.678 AM"
"-0.0746","0.2725","2.9550","-0.1449","0.0802","2.9303","-0.1449","0.0802","2.9303","-0.1331","-0.0190","2.8416","-0.1138","-0.3236","2.6933","-0.3174","0.0716","2.9114","0.0388","0.0993","2.9298","-0.3897","-0.1701","2.8877","0.1161","-0.1667","2.8286","-0.3029","-0.2982","2.6717","0.0188","-0.2978","2.6653","-0.2115","-0.3304","2.7181","-0.0140","-0.3149","2.6653","-0.2564","-0.4661","2.4631","0.0481","-0.4612","2.4798","-0.2417","-0.8885","2.5450","-0.0132","-0.7984","2.5008","00:28:50.711 AM"
"-0.0731","0.2663","2.9549","-0.1406","0.0802","2.9314","-0.1406","0.0802","2.9314","-0.1306","-0.0189","2.8420","-0.1129","-0.3233","2.6928","-0.3212","0.0716","2.9104","0.0388","0.0993","2.9298","-0.3890","-0.1696","2.8823","0.1161","-0.1667","2.8288","-0.2971","-0.2980","2.6713","0.0189","-0.2984","2.6678","-0.2113","-0.3300","2.7142","-0.0140","-0.3160","2.6715","-0.2563","-0.4657","2.4628","0.0482","-0.4616","2.4817","-0.2414","-0.8797","2.5314","-0.0132","-0.7976","2.4956","00:28:50.759 AM"
"-0.0732","0.2663","2.9551","-0.1405","0.0802","2.9308","-0.1405","0.0802","2.9308","-0.1299","-0.0195","2.8420","-0.1129","-0.3245","2.6928","-0.3209","0.0673","2.9087","0.0424","0.0993","2.9317","-0.3884","-0.1694","2.8780","0.1160","-0.1668","2.8283","-0.2936","-0.2980","2.6680","0.0189","-0.2994","2.6678","-0.2114","-0.3302","2.7142","-0.0139","-0.3186","2.6678","-0.2564","-0.4657","2.4637","0.0482","-0.4614","2.4812","-0.2414","-0.8809","2.5304","-0.0132","-0.7949","2.4942","00:28:50.777 AM"
"-0.0732","0.2671","2.9566","-0.1405","0.0802","2.9307","-0.1405","0.0802","2.9307","-0.1301","-0.0195","2.8417","-0.1127","-0.3245","2.6922","-0.3168","0.0716","2.9145","0.0424","0.0993","2.9317","-0.3883","-0.1694","2.8775","0.1160","-0.1667","2.8282","-0.2936","-0.2988","2.6645","0.0189","-0.2994","2.6672","-0.2112","-0.3300","2.7142","-0.0140","-0.3183","2.6688","-0.2565","-0.4659","2.4643","0.0482","-0.4612","2.4812","-0.2407","-0.8809","2.5355","-0.0132","-0.7966","2.4948","00:28:50.812 AM"
"-0.0730","0.2675","2.9565","-0.1404","0.0801","2.9290","-0.1404","0.0801","2.9290","-0.1298","-0.0195","2.8416","-0.1127","-0.3245","2.6926","-0.3190","0.0673","2.9140","0.0388","0.0993","2.9304","-0.3877","-0.1693","2.8728","0.1160","-0.1667","2.8263","-0.2936","-0.3008","2.6613","0.0189","-0.2995","2.6735","-0.2116","-0.3306","2.7177","-0.0139","-0.3183","2.6676","-0.2565","-0.4659","2.4644","0.0482","-0.4612","2.4810","-0.2408","-0.8813","2.5365","-0.0132","-0.7939","2.4948","00:28:50.845 AM"
"-0.0724","0.2675","2.9569","-0.1404","0.0801","2.9290","-0.1404","0.0801","2.9290","-0.1302","-0.0195","2.8415","-0.1133","-0.3244","2.6938","-0.3213","0.0673","2.9158","0.0388","0.0993","2.9308","-0.3871","-0.1690","2.8687","0.1161","-0.1583","2.8288","-0.2934","-0.3043","2.6568","0.0189","-0.2995","2.6720","-0.2117","-0.3306","2.7197","-0.0139","-0.3185","2.6676","-0.2565","-0.4660","2.4649","0.0481","-0.4606","2.4797","-0.2410","-0.8860","2.5352","-0.0132","-0.7893","2.4923","00:28:50.878 AM"
"-0.0716","0.2685","2.9574","-0.1404","0.0801","2.9292","-0.1404","0.0801","2.9292","-0.1303","-0.0195","2.8413","-0.1141","-0.3240","2.6923","-0.3215","0.0659","2.9200","0.0388","0.0993","2.9312","-0.3871","-0.1690","2.8687","0.1160","-0.1625","2.8273","-0.2932","-0.3044","2.6566","0.0188","-0.2987","2.6664","-0.2118","-0.3308","2.7174","-0.0179","-0.3178","2.6667","-0.2565","-0.4660","2.4647","0.0481","-0.4602","2.4780","-0.2406","-0.8825","2.5308","-0.0132","-0.7916","2.4935","00:28:50.911 AM"
"-0.0697","0.2688","2.9577","-0.1404","0.0801","2.9288","-0.1404","0.0801","2.9288","-0.1309","-0.0191","2.8409","-0.1162","-0.3226","2.6919","-0.3221","0.0675","2.9254","0.0388","0.0993","2.9310","-0.3870","-0.1692","2.8678","0.1160","-0.1624","2.8261","-0.2929","-0.3043","2.6530","0.0189","-0.2979","2.6634","-0.2119","-0.3310","2.7188","-0.0220","-0.3144","2.6635","-0.2565","-0.4658","2.4643","0.0481","-0.4596","2.4753","-0.2407","-0.8861","2.5354","-0.0132","-0.7908","2.4945","00:28:50.944 AM"
"-0.0695","0.2678","2.9561","-0.1404","0.0801","2.9292","-0.1404","0.0801","2.9292","-0.1318","-0.0195","2.8408","-0.1161","-0.3230","2.6936","-0.3220","0.0719","2.9244","0.0388","0.0993","2.9298","-0.3867","-0.1724","2.8653","0.1159","-0.1623","2.8248","-0.2930","-0.3044","2.6539","0.0188","-0.2980","2.6611","-0.2109","-0.3294","2.7189","-0.0220","-0.3164","2.6652","-0.2564","-0.4656","2.4635","0.0480","-0.4593","2.4726","-0.2414","-0.8912","2.5423","-0.0132","-0.7905","2.4952","00:28:50.978 AM"
"-0.0694","0.2667","2.9561","-0.1406","0.0802","2.9330","-0.1406","0.0802","2.9330","-0.1317","-0.0191","2.8445","-0.1161","-0.3223","2.6950","-0.3217","0.0719","2.9238","0.0388","0.0993","2.9302","-0.3864","-0.1745","2.8632","0.1159","-0.1579","2.8248","-0.2929","-0.3044","2.6536","0.0188","-0.2978","2.6610","-0.2107","-0.3290","2.7198","-0.0220","-0.3144","2.6681","-0.2564","-0.4655","2.4630","0.0480","-0.4581","2.4722","-0.2421","-0.8913","2.5446","-0.0132","-0.7946","2.4920","00:28:51.011 AM"
"-0.0691","0.2668","2.9562","-0.1465","0.0802","2.9333","-0.1465","0.0802","2.9333","-0.1339","-0.0188","2.8462","-0.1162","-0.3216","2.6965","-0.3220","0.0719","2.9240","0.0388","0.0993","2.9306","-0.3863","-0.1730","2.8626","0.1159","-0.1580","2.8254","-0.2929","-0.3045","2.6548","0.0188","-0.2976","2.6623","-0.2103","-0.3284","2.7228","-0.0220","-0.3112","2.6678","-0.2563","-0.4655","2.4629","0.0480","-0.4585","2.4737","-0.2427","-0.8912","2.5478","-0.0132","-0.7946","2.4926","00:28:51.045 AM"
"-0.0687","0.2668","2.9563","-0.1466","0.0803","2.9338","-0.1466","0.0803","2.9338","-0.1340","-0.0188","2.8459","-0.1162","-0.3210","2.6942","-0.3224","0.0719","2.9234","0.0388","0.0993","2.9308","-0.3861","-0.1692","2.8610","0.1159","-0.1580","2.8255","-0.2929","-0.3045","2.6547","0.0188","-0.2978","2.6643","-0.2103","-0.3279","2.7190","-0.0220","-0.3111","2.6676","-0.2563","-0.4655","2.4627","0.0480","-0.4571","2.4714","-0.2425","-0.8888","2.5448","-0.0132","-0.7946","2.4922","00:28:51.078 AM"
"-0.0687","0.2670","2.9561","-0.1495","0.0803","2.9338","-0.1495","0.0803","2.9338","-0.1362","-0.0188","2.8457","-0.1163","-0.3210","2.6931","-0.3222","0.0719","2.9238","0.0388","0.0994","2.9322","-0.3860","-0.1694","2.8602","0.1159","-0.1622","2.8252","-0.2929","-0.3046","2.6552","0.0188","-0.2978","2.6645","-0.2106","-0.3285","2.7191","-0.0220","-0.3106","2.6636","-0.2562","-0.4653","2.4619","0.0479","-0.4575","2.4683","-0.2425","-0.8924","2.5580","-0.0132","-0.7964","2.4927","00:28:51.112 AM"
"-0.0690","0.2665","2.9559","-0.1495","0.0803","2.9340","-0.1495","0.0803","2.9340","-0.1361","-0.0185","2.8449","-0.1167","-0.3204","2.6935","-0.3219","0.0719","2.9218","0.0389","0.0995","2.9363","-0.3863","-0.1694","2.8623","0.1159","-0.1579","2.8238","-0.2945","-0.3045","2.6558","0.0188","-0.2981","2.6635","-0.2113","-0.3291","2.7216","-0.0221","-0.3107","2.6642","-0.2561","-0.4650","2.4603","0.0478","-0.4548","2.4624","-0.2442","-0.8952","2.5520","-0.0132","-0.7958","2.4923","00:28:51.144 AM"
"-0.0696","0.2670","2.9574","-0.1495","0.0803","2.9340","-0.1495","0.0803","2.9340","-0.1355","-0.0185","2.8440","-0.1169","-0.3204","2.6899","-0.3216","0.0718","2.9175","0.0389","0.0995","2.9364","-0.3865","-0.1689","2.8638","0.1158","-0.1579","2.8230","-0.2975","-0.3043","2.6584","0.0188","-0.2980","2.6682","-0.2116","-0.3296","2.7219","-0.0221","-0.3107","2.6582","-0.2561","-0.4650","2.4603","0.0478","-0.4546","2.4612","-0.2446","-0.8928","2.5670","-0.0132","-0.7958","2.4923","00:28:51.177 AM"
"-0.0712","0.2668","2.9578","-0.1495","0.0803","2.9342","-0.1495","0.0803","2.9342","-0.1345","-0.0185","2.8445","-0.1169","-0.3207","2.6901","-0.3216","0.0648","2.9128","0.0389","0.0996","2.9387","-0.3867","-0.1690","2.8655","0.1159","-0.1579","2.8243","-0.3021","-0.3046","2.6600","0.0188","-0.2979","2.6682","-0.2121","-0.3299","2.7188","-0.0221","-0.3109","2.6622","-0.2561","-0.4651","2.4602","0.0478","-0.4566","2.4596","-0.2457","-0.8939","2.5680","-0.0132","-0.7956","2.4915","00:28:51.211 AM"
"-0.0725","0.2670","2.9580","-0.1495","0.0803","2.9337","-0.1495","0.0803","2.9337","-0.1353","-0.0185","2.8447","-0.1167","-0.3207","2.6903","-0.3216","0.0662","2.9120","0.0389","0.0996","2.9392","-0.3879","-0.1695","2.8740","0.1159","-0.1580","2.8254","-0.3022","-0.3046","2.6598","0.0188","-0.2978","2.6660","-0.2125","-0.3310","2.7180","-0.0221","-0.3109","2.6643","-0.2561","-0.4650","2.4603","0.0478","-0.4568","2.4635","-0.2480","-0.8955","2.5683","-0.0132","-0.7957","2.4914","00:28:51.244 AM"
"-0.0738","0.2662","2.9564","-0.1495","0.0802","2.9328","-0.1495","0.0802","2.9328","-0.1338","-0.0185","2.8427","-0.1163","-0.3211","2.6861","-0.3207","0.0625","2.9078","0.0389","0.0996","2.9399","-0.3876","-0.1695","2.8718","0.1160","-0.1580","2.8275","-0.3018","-0.3046","2.6590","0.0188","-0.2975","2.6627","-0.2124","-0.3314","2.7166","-0.0180","-0.3109","2.6574","-0.2559","-0.4650","2.4590","0.0478","-0.4576","2.4642","-0.2499","-0.8966","2.5568","-0.0132","-0.7942","2.5014","00:28:51.277 AM"
"-0.0726","0.2656","2.9551","-0.1451","0.0802","2.9318","-0.1451","0.0802","2.9318","-0.1331","-0.0185","2.8419","-0.1135","-0.3220","2.6857","-0.3207","0.0670","2.9068","0.0389","0.0996","2.9386","-0.3874","-0.1690","2.8705","0.1161","-0.1580","2.8303","-0.3020","-0.3002","2.6608","0.0188","-0.2975","2.6656","-0.2124","-0.3314","2.7121","-0.0139","-0.3109","2.6585","-0.2559","-0.4686","2.4588","0.0478","-0.4580","2.4642","-0.2470","-0.8958","2.5616","-0.0132","-0.7955","2.4998","00:28:51.323 AM"
"-0.0713","0.2660","2.9547","-0.1465","0.0802","2.9319","-0.1465","0.0802","2.9319","-0.1330","-0.0192","2.8412","-0.1141","-0.3230","2.6855","-0.3207","0.0655","2.9074","0.0389","0.0995","2.9380","-0.3874","-0.1689","2.8703","0.1161","-0.1607","2.8308","-0.3023","-0.2981","2.6672","0.0188","-0.2987","2.6686","-0.2124","-0.3308","2.7122","-0.0139","-0.3145","2.6597","-0.2559","-0.4686","2.4588","0.0479","-0.4584","2.4646","-0.2457","-0.8938","2.5652","-0.0132","-0.7939","2.4968","00:28:51.344 AM"
"-0.0719","0.2658","2.9540","-0.1405","0.0802","2.9317","-0.1405","0.0802","2.9317","-0.1309","-0.0192","2.8410","-0.1133","-0.3232","2.6857","-0.3204","0.0716","2.9110","0.0387","0.0991","2.9260","-0.3876","-0.1690","2.8719","0.1162","-0.1620","2.8312","-0.3019","-0.2979","2.6662","0.0188","-0.2996","2.6706","-0.2121","-0.3308","2.7127","-0.0139","-0.3181","2.6581","-0.2560","-0.4686","2.4592","0.0479","-0.4584","2.4659","-0.2446","-0.8938","2.5640","-0.0132","-0.7940","2.4968","00:28:51.378 AM"
"-0.0701","0.2664","2.9534","-0.1404","0.0802","2.9310","-0.1404","0.0802","2.9310","-0.1326","-0.0192","2.8404","-0.1133","-0.3231","2.6862","-0.3211","0.0717","2.9160","0.0386","0.0989","2.9178","-0.3880","-0.1696","2.8747","0.1162","-0.1671","2.8328","-0.3022","-0.2980","2.6683","0.0188","-0.3035","2.6670","-0.2119","-0.3306","2.7117","-0.0139","-0.3181","2.6596","-0.2558","-0.4647","2.4578","0.0479","-0.4590","2.4687","-0.2420","-0.8847","2.5520","-0.0132","-0.7939","2.5030","00:28:51.410 AM"
"-0.0704","0.2661","2.9533","-0.1404","0.0802","2.9303","-0.1404","0.0802","2.9303","-0.1312","-0.0191","2.8406","-0.1160","-0.3225","2.6853","-0.3207","0.0717","2.9135","0.0386","0.0987","2.9140","-0.3879","-0.1697","2.8745","0.1162","-0.1671","2.8328","-0.3024","-0.2980","2.6683","0.0188","-0.2978","2.6704","-0.2118","-0.3306","2.7109","-0.0180","-0.3145","2.6592","-0.2558","-0.4644","2.4573","0.0480","-0.4591","2.4696","-0.2414","-0.8831","2.5432","-0.0132","-0.7938","2.4983","00:28:51.445 AM"
"-0.0719","0.2661","2.9529","-0.1404","0.0802","2.9295","-0.1404","0.0802","2.9295","-0.1305","-0.0192","2.8406","-0.1132","-0.3231","2.6856","-0.3213","0.0717","2.9132","0.0387","0.0990","2.9223","-0.3877","-0.1695","2.8728","0.1162","-0.1671","2.8323","-0.3027","-0.2980","2.6694","0.0238","-0.2983","2.6700","-0.2118","-0.3305","2.7109","-0.0139","-0.3180","2.6617","-0.2558","-0.4644","2.4573","0.0480","-0.4601","2.4746","-0.2412","-0.8797","2.5440","-0.0132","-0.7951","2.4908","00:28:51.477 AM"
"-0.0721","0.2729","2.9530","-0.1404","0.0801","2.9293","-0.1404","0.0801","2.9293","-0.1316","-0.0192","2.8400","-0.1153","-0.3233","2.6858","-0.3168","0.0717","2.9148","0.0387","0.0991","2.9233","-0.3876","-0.1696","2.8724","0.1162","-0.1671","2.8320","-0.3029","-0.2982","2.6708","0.0238","-0.2982","2.6696","-0.2118","-0.3306","2.7107","-0.0166","-0.3180","2.6625","-0.2557","-0.4643","2.4568","0.0481","-0.4603","2.4761","-0.2413","-0.8798","2.5446","-0.0131","-0.7938","2.4885","00:28:51.511 AM"
"-0.0762","0.2749","2.9544","-0.1404","0.0802","2.9295","-0.1404","0.0802","2.9295","-0.1316","-0.0192","2.8397","-0.1152","-0.3231","2.6875","-0.3121","0.0717","2.9138","0.0389","0.0996","2.9400","-0.3876","-0.1696","2.8720","0.1162","-0.1673","2.8319","-0.2950","-0.2983","2.6722","0.0271","-0.2981","2.6669","-0.2120","-0.3310","2.7107","-0.0172","-0.3134","2.6635","-0.2557","-0.4643","2.4568","0.0481","-0.4606","2.4773","-0.2411","-0.8798","2.5366","-0.0132","-0.7924","2.4894","00:28:51.543 AM"
"-0.0768","0.2725","2.9579","-0.1404","0.0802","2.9296","-0.1404","0.0802","2.9296","-0.1316","-0.0192","2.8405","-0.1168","-0.3229","2.6894","-0.3122","0.0717","2.9143","0.0389","0.0996","2.9396","-0.3877","-0.1696","2.8728","0.1162","-0.1670","2.8324","-0.3001","-0.2985","2.6746","0.0230","-0.2978","2.6656","-0.2128","-0.3305","2.7113","-0.0221","-0.3146","2.6674","-0.2557","-0.4644","2.4572","0.0481","-0.4606","2.4774","-0.2408","-0.8799","2.5366","-0.0132","-0.7942","2.4914","00:28:51.578 AM"
"-0.0760","0.2713","2.9580","-0.1404","0.0802","2.9297","-0.1404","0.0802","2.9297","-0.1312","-0.0185","2.8406","-0.1168","-0.3214","2.6897","-0.3121","0.0717","2.9132","0.0389","0.0996","2.9396","-0.3880","-0.1696","2.8747","0.1163","-0.1671","2.8334","-0.3002","-0.2987","2.6760","0.0230","-0.2978","2.6676","-0.2129","-0.3303","2.7129","-0.0221","-0.3109","2.6670","-0.2557","-0.4644","2.4572","0.0481","-0.4606","2.4777","-0.2408","-0.8810","2.5360","-0.0132","-0.7943","2.4914","00:28:51.611 AM"
"-0.0765","0.2664","2.9588","-0.1404","0.0802","2.9300","-0.1404","0.0802","2.9300","-0.1305","-0.0185","2.8410","-0.1159","-0.3213","2.6861","-0.3122","0.0717","2.9132","0.0389","0.0996","2.9396","-0.3878","-0.1695","2.8733","0.1163","-0.1673","2.8337","-0.2995","-0.2989","2.6782","0.0188","-0.2979","2.6681","-0.2128","-0.3301","2.7147","-0.0180","-0.3109","2.6611","-0.2556","-0.4642","2.4562","0.0481","-0.4598","2.4770","-0.2420","-0.8836","2.5432","-0.0132","-0.7943","2.4906","00:28:51.643 AM"
